	Year	Artist	Track	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Duration_ms	Time_Signature
2519	1988	Taylor Dayne	I'll Always Love You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2520	1988	Michael Jackson	Man in the Mirror	0.808	0.812	8	-5.012	1	0.0381	0.52	7.91e-05	0.134	0.269	100.331	318680	4
2521	1988	Debbie Gibson	Shake Your Love	0.783	0.747	11	-10.681	0	0.0478	0.405	0.0	0.0568	0.83	120.551	222933	4
2522	1988	Robert Palmer	Simply Irresistible	0.69	0.841	9	-13.357	1	0.0384	0.163	2.78e-06	0.0441	0.716	142.782	255093	4
2523	1988	Richard Marx	Hold On to the Nights	0.353	0.207	0	-14.718	0	0.0306	0.656	0.0	0.0874	0.184	144.539	316040	4
2524	1988	Eric Carmen	Hungry Eyes	0.712	0.549	5	-9.484	1	0.0254	0.011	0.0	0.118	0.552	109.882	251067	4
2525	1988	Johnny Hates Jazz	Shattered Dreams	0.655	0.72	10	-9.423	1	0.0312	0.0318	4.71e-05	0.25	0.745	121.311	207347	4
2526	1988	George Michael	Father Figure	0.689	0.333	3	-13.288	1	0.0262	0.163	3.36e-05	0.0853	0.284	101.988	336667	4
2527	1988	Samantha Fox	Naughty Girls (Need Love Too)	0.818	0.612	1	-14.401	1	0.0999	0.0464	0.0136	0.0716	0.896	112.819	311293	4
2528	1988	Phil Collins	A Groovy Kind of Love	0.456	0.243	2	-12.19	1	0.0286	0.414	4.45e-06	0.116	0.19	144.131	210347	4
2529	1988	Def Leppard	Love Bites	0.59	0.743	0	-7.078	0	0.0347	0.067	0.00093	0.0847	0.413	129.79	346960	4
2530	1988	Richard Marx	Endless Summer Nights	0.582	0.467	10	-12.597	1	0.0391	0.12	0.0	0.298	0.879	165.21	270693	4
2531	1988	Debbie Gibson	Foolish Beat	0.542	0.44	10	-11.161	0	0.0257	0.267	2.48e-06	0.147	0.341	78.325	262413	4
2532	1988	Whitney Houston	Where Do Broken Hearts Go	0.464	0.386	2	-12.174	1	0.0292	0.632	0.0	0.0682	0.251	61.868	277600	4
2533	1988	Aerosmith	Angel	0.255	0.822	3	-3.547	1	0.0389	0.296	0.0	0.106	0.409	171.46	308872	4
2534	1988	The Bangles	A Hazy Shade of Winter	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2535	1988	Michael Jackson	The Way You Make Me Feel	0.877	0.854	1	-4.523	1	0.147	0.0544	5.5e-05	0.144	0.54	114.472	298120	4
2536	1988	Bobby McFerrin	Don't Worry, Be Happy	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2537	1988	Eric Carmen	Make Me Lose Control	0.724	0.619	4	-9.074	1	0.0242	0.0728	0.0	0.205	0.746	109.029	285947	4
2538	1988	UB40	Red Red Wine	0.857	0.468	1	-8.53	1	0.0476	0.00414	1.32e-05	0.269	0.843	89.119	183113	4
2539	1988	Patrick Swayze featuring Wendy Fraser	She's Like the Wind	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2540	1988	Bon Jovi	Bad Medicine	0.555	0.973	9	-3.804	1	0.035	0.048	0.0	0.0853	0.805	118.642	316707	4
2541	1988	The Beach Boys	Kokomo	0.683	0.637	0	-10.256	1	0.032	0.0103	0.0	0.245	0.931	115.577	217093	4
2542	1988	Elton John	I Don't Wanna Go on with You Like That	0.66	0.886	9	-8.286	0	0.0353	0.0562	0.00133	0.0329	0.964	134.904	275373	4
2543	1988	Rick Astley	Together Forever	0.707	0.924	2	-11.844	1	0.0518	0.0417	0.000157	0.134	0.903	115.091	204973	4
2544	1988	George Michael	Monkey	0.683	0.879	1	-9.487	0	0.0459	0.0955	0.0828	0.448	0.702	97.062	306120	4
2545	1988	INXS	Devil Inside	0.501	0.784	0	-5.254	1	0.0699	0.0028	0.536	0.12	0.61	75.5	314608	4
2546	1988	Richard Marx	Should've Known Better	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2547	1988	Chicago	I Don't Wanna Live Without Your Love	0.425	0.641	0	-6.672	1	0.0384	0.177	3.94e-05	0.065	0.189	145.745	235787	4
2548	1988	Kylie Minogue	The Loco-Motion	0.748	0.915	3	-5.23	1	0.0376	0.385	0.0585	0.0235	0.763	129.0	193920	4
2549	1988	Pet Shop Boys with Dusty Springfield	What Have I Done to Deserve This?	0.711	0.875	5	-5.24	1	0.0336	0.129	0.00126	0.159	0.925	118.022	260413	4
2550	1988	The Jets	Make It Real	0.714	0.282	9	-11.304	1	0.0363	0.205	4.69e-05	0.0923	0.574	79.952	257067	4
2551	1988	Information Society	What's On Your Mind (Pure Energy)	0.876	0.619	7	-10.834	1	0.0864	0.0122	0.033	0.319	0.677	117.987	278825	4
2552	1988	Taylor Dayne	Tell It to My Heart	0.638	0.988	1	-5.042	1	0.0921	0.0302	1.16e-05	0.371	0.723	117.955	220880	4
2553	1988	Debbie Gibson	Out of the Blue	0.655	0.649	10	-10.018	1	0.0295	0.0188	3.13e-06	0.186	0.75	125.592	233333	4
2554	1988	Jody Watley	Don't You Want Me	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2555	1988	U2	Desire	0.49	0.827	8	-9.481	1	0.0482	0.000212	0.00406	0.112	0.626	108.577	179360	4
2556	1988	Belinda Carlisle	I Get Weak	0.579	0.727	10	-10.063	1	0.0289	0.306	0.0	0.1	0.382	103.371	292293	4
2557	1988	Terence Trent D'Arby	Sign Your Name	0.899	0.421	4	-11.238	1	0.0511	0.202	4.94e-06	0.0864	0.852	109.148	276533	4
2558	1988	Roger Troutman	I Want to Be Your Man	0.408	0.513	8	-12.146	1	0.0762	0.0468	0.0	0.112	0.426	81.925	251333	4
2559	1988	Pebbles	Girlfriend	0.963	0.822	2	-6.642	1	0.106	0.475	0.0	0.17	0.908	118.499	256493	4
2560	1988	Michael Jackson	Dirty Diana	0.734	0.801	3	-4.525	1	0.0437	0.178	0.000401	0.324	0.331	131.424	280947	4
2561	1988	Gloria Estefan and Miami Sound Machine	1-2-3	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2562	1988	Pebbles	Mercedes Boy	0.799	0.335	8	-14.812	1	0.0768	0.0549	0.0159	0.31	0.968	114.779	295893	4
2563	1988	Huey Lewis and the News	Perfect World	0.769	0.811	0	-5.609	1	0.0303	0.16	0.0	0.166	0.923	110.749	247000	4
2564	1988	INXS	New Sensation	0.68	0.967	4	-2.771	1	0.0664	0.0661	1.75e-06	0.0808	0.895	115.748	219813	4
2565	1988	Pretty Poison	Catch Me (I'm Falling)	0.757	0.727	9	-11.816	1	0.0388	0.00412	0.0628	0.098	0.886	118.609	295227	4
2566	1988	New Edition	If It Isn't Love	0.605	0.85	5	-12.322	0	0.0388	0.0967	1.36e-05	0.367	0.768	97.95	309840	4
2567	1988	The Jets	Rocket 2 U	0.902	0.653	2	-7.261	0	0.0443	0.0343	0.00269	0.0846	0.967	119.776	258093	4
2568	1988	Peter Cetera	One Good Woman	0.761	0.48	7	-14.141	1	0.0298	0.537	0.000151	0.0535	0.689	124.163	277973	4
2569	1988	Cheap Trick	Don't Be Cruel	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2570	1988	Elton John	Candle in the Wind	0.602	0.536	4	-9.74	1	0.0288	0.183	1.9e-05	0.0802	0.506	124.558	228933	4
2571	1988	Daryl Hall & John Oates	Everything Your Heart Desires	0.697	0.814	10	-7.51	1	0.0352	0.159	0.0	0.313	0.893	100.005	261453	4
2572	1988	Foreigner	Say You Will	0.72	0.72	3	-7.383	0	0.0264	0.195	0.0	0.0448	0.636	126.041	255653	4
2573	1988	Keith Sweat	I Want Her	0.757	0.496	11	-8.031	0	0.0467	0.00219	9.27e-05	0.0395	0.862	107.963	221400	4
2574	1988	Natalie Cole	Pink Cadillac	0.901	0.576	5	-10.314	0	0.0566	0.41	9.72e-05	0.0447	0.959	124.995	268667	4
2575	1988	Tracy Chapman	Fast Car	0.711	0.292	4	-15.523	0	0.037	0.313	0.0	0.131	0.194	103.951	296800	4
2576	1988	Icehouse	Electric Blue	0.692	0.905	10	-4.763	1	0.0353	0.0626	2.09e-06	0.102	0.667	109.705	263680	4
2577	1988	Bruce Hornsby and the Range	The Valley Road	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2578	1988	Bobby Brown	Don't Be Cruel	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2579	1988	Pet Shop Boys	Always on My Mind	0.533	0.889	7	-4.566	1	0.0362	0.00366	0.0593	0.338	0.579	124.768	237653	4
2580	1988	Brenda Russell featuring Joe Esposito	Piano in the Dark	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2581	1988	Van Halen	When It's Love	0.563	0.623	2	-12.327	1	0.0252	0.0494	0.000159	0.184	0.393	99.34	337907	4
2582	1988	Paul Carrack	Don't Shed a Tear	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2583	1988	Sting	We'll Be Together	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2584	1988	Joan Jett and the Blackhearts	I Hate Myself for Loving You	0.611	0.883	9	-11.225	1	0.0539	0.0846	1.2e-06	0.192	0.604	117.928	246800	4
2585	1988	Foreigner	I Don't Want to Live Without You	0.431	0.522	11	-8.625	1	0.0295	0.436	1.91e-05	0.109	0.233	199.786	237693	4
2586	1988	Al B. Sure!	Nite and Day	0.655	0.477	1	-9.616	0	0.0421	0.029	0.000221	0.0518	0.642	92.097	238013	4
2587	1988	Steve Winwood	Don't You Know What the Night Can Do?	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2588	1988	Whitney Houston	One Moment in Time	0.267	0.571	0	-5.994	1	0.0333	0.422	0.0	0.122	0.304	155.886	284640	4
2589	1988	Gloria Estefan and Miami Sound Machine	Can't Stay Away from You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2590	1988	George Michael	Kissing a Fool	0.394	0.274	5	-14.314	1	0.031	0.168	8.55e-06	0.105	0.166	116.801	275333	3
2591	1988	John Cougar Mellencamp	Cherry Bomb	0.753	0.938	7	-3.267	1	0.0289	0.0433	1.12e-06	0.0635	0.955	113.837	287067	4
2592	1988	Brenda K. Starr	I Still Believe	0.546	0.563	7	-8.778	1	0.0283	0.279	0.0	0.102	0.374	58.996	229240	4
2593	1988	Cher	I Found Someone	0.54	0.568	2	-10.804	0	0.0269	0.59	0.0	0.152	0.451	102.904	224360	4
2594	1988	INXS	Never Tear Us Apart	0.665	0.686	0	-5.849	1	0.0268	0.0518	0.000176	0.174	0.275	96.848	185694	3
2595	1988	Steve Winwood	Valerie	0.722	0.518	9	-10.78	1	0.0296	0.593	0.00453	0.0854	0.753	116.289	246667	4
2596	1988	David Lee Roth	Just Like Paradise	0.611	0.853	2	-4.983	1	0.034	0.0219	0.0	0.671	0.376	135.558	243280	4
2597	1988	Poison	Nothin' but a Good Time	0.576	0.974	1	-2.785	1	0.0828	0.0202	0.0	0.348	0.531	129.088	224867	4
2598	1988	White Lion	Wait	0.204	0.794	2	-7.586	1	0.0618	0.00122	0.0	0.148	0.205	149.346	295427	4
2599	1988	Taylor Dayne	Prove Your Love	0.399	0.971	2	-5.076	1	0.0515	0.338	1.9e-05	0.359	0.772	118.015	206187	4
2600	1989	Chicago	Look Away	0.394	0.557	9	-7.152	1	0.0324	0.464	0.0	0.112	0.186	172.912	240653	4
2601	1989	Bobby Brown	My Prerogative	0.762	0.625	9	-10.481	1	0.0562	0.0655	0.0	0.252	0.696	110.163	291560	4
2602	1989	Poison	Every Rose Has Its Thorn	0.533	0.637	6	-5.571	1	0.0323	0.16	1.12e-05	0.369	0.292	140.167	260173	4
2603	1989	Paula Abdul	Straight Up	0.769	0.826	7	-8.252	1	0.0624	0.267	0.0177	0.0638	0.762	95.862	250032	4
2604	1989	Janet Jackson	Miss You Much	0.711	0.975	6	-7.903	0	0.0394	0.0309	0.000132	0.181	0.645	115.19	252333	4
2605	1989	Paula Abdul	Cold Hearted	0.879	0.679	7	-8.59	0	0.0421	0.149	0.00871	0.0787	0.724	122.38	230853	4
2606	1989	Bette Midler	Wind Beneath My Wings	0.51	0.458	10	-7.566	1	0.0289	0.551	0.0	0.0853	0.177	123.694	293853	4
2607	1989	Milli Vanilli	Girl You Know It's True	0.772	0.822	10	-5.649	0	0.123	0.00797	0.00148	0.457	0.526	97.718	198573	4
2608	1989	Will to Power	Baby, I Love Your Way/Freebird Medley	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2609	1989	Anita Baker	Giving You the Best That I Got	0.637	0.542	9	-8.173	1	0.0356	0.765	0.0	0.302	0.38	105.322	233973	4
2610	1989	Richard Marx	Right Here Waiting	0.395	0.252	0	-13.589	1	0.0301	0.8	0.0	0.101	0.126	177.679	264333	4
2611	1989	Boy Meets Girl	Waiting For a Star to Fall	0.656	0.734	3	-10.25	1	0.028	0.0896	9.99e-05	0.301	0.591	116.246	266213	4
2612	1989	Debbie Gibson	Lost in Your Eyes	0.482	0.613	7	-7.462	1	0.0295	0.46	0.000856	0.129	0.238	144.46	213000	4
2613	1989	Gloria Estefan	Don't Wanna Lose You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2614	1989	Warrant	Heaven	0.462	0.488	6	-11.143	1	0.0287	0.115	0.0	0.128	0.33	145.789	236867	4
2615	1989	Milli Vanilli	Girl I'm Gonna Miss You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2616	1989	Roxette	The Look	0.634	0.838	2	-5.363	1	0.0413	0.0531	8.34e-06	0.0522	0.541	95.011	237320	4
2617	1989	Fine Young Cannibals	She Drives Me Crazy	0.799	0.687	2	-5.682	1	0.0431	0.193	0.000188	0.0307	0.965	108.804	215773	4
2618	1989	Bobby Brown	On Our Own	0.665	0.904	2	-6.23	1	0.0433	0.00362	0.0	0.0645	0.573	101.805	294413	4
2619	1989	Phil Collins	Two Hearts	0.568	0.912	7	-3.25	1	0.0366	0.297	0.0497	0.0717	0.729	155.546	204253	4
2620	1989	Milli Vanilli	Blame It on the Rain	0.758	0.827	4	-6.151	0	0.0774	0.00328	0.000165	0.0951	0.506	97.515	248533	4
2621	1989	Roxette	Listen to Your Heart	0.539	0.583	1	-4.935	0	0.0275	0.108	0.0	0.111	0.337	86.063	328093	4
2622	1989	Bon Jovi	I'll Be There for You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2623	1989	Simply Red	If You Don't Know Me by Now	0.638	0.352	10	-9.266	1	0.0268	0.492	0.0	0.105	0.204	94.173	204000	3
2624	1989	Madonna	Like a Prayer	0.624	0.842	5	-5.285	1	0.0376	0.264	2.11e-05	0.181	0.257	111.037	342680	4
2625	1989	New Kids on the Block	I'll Be Loving You (Forever)	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2626	1989	Breathe	How Can I Fall?	0.499	0.417	9	-13.982	1	0.0286	0.397	0.0	0.0622	0.505	132.195	284360	4
2627	1989	Milli Vanilli	Baby Don't Forget My Number	0.851	0.649	6	-12.877	0	0.0748	0.00543	0.0029	0.156	0.846	100.302	249640	4
2628	1989	Martika	Toy Soldiers	0.522	0.441	1	-11.703	0	0.028	0.416	0.0	0.22	0.199	130.133	287533	4
2629	1989	Paula Abdul	Forever Your Girl	0.731	0.873	2	-3.789	1	0.102	0.219	5.1e-05	0.0794	0.889	120.097	254227	4
2630	1989	Mike + The Mechanics	The Living Years	0.522	0.457	8	-10.415	1	0.0311	0.649	0.0	0.0903	0.277	97.866	324267	4
2631	1989	The Bangles	Eternal Flame	0.526	0.358	4	-7.239	0	0.0243	0.525	0.0	0.0942	0.4	78.988	238027	3
2632	1989	Tone Lōc	Wild Thing	0.943	0.685	7	-11.903	1	0.188	0.000507	8.56e-06	0.0604	0.813	125.515	263573	4
2633	1989	Bad English	When I See You Smile	0.495	0.609	7	-9.902	1	0.0339	0.42	0.0	0.187	0.33	135.671	257440	4
2634	1989	Cher	If I Could Turn Back Time	0.654	0.566	11	-10.313	1	0.0268	0.244	0.0	0.123	0.527	108.293	239827	4
2635	1989	Neneh Cherry	Buffalo Stance	0.708	0.627	1	-11.155	1	0.0614	0.0113	3.13e-05	0.338	0.764	107.248	342360	4
2636	1989	Sheriff	When I'm with You	0.248	0.324	9	-10.878	1	0.03	0.274	0.00946	0.113	0.122	135.786	238040	4
2637	1989	Taylor Dayne	Don't Rush Me	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2638	1989	Bon Jovi	Born to Be My Baby	0.534	0.959	7	-4.289	1	0.0379	0.0089	0.0	0.347	0.756	131.278	280107	4
2639	1989	Fine Young Cannibals	Good Thing	0.747	0.586	9	-10.119	0	0.0299	0.0708	8e-05	0.0427	0.893	164.718	201867	4
2640	1989	Sheena Easton	The Lover in Me	0.818	0.808	7	-8.536	0	0.0467	0.0274	0.0	0.0592	0.931	115.221	301373	4
2641	1989	Young MC	Bust a Move	0.946	0.772	4	-7.537	0	0.121	0.0512	2.26e-06	0.0612	0.743	116.972	263914	4
2642	1989	Great White	Once Bitten, Twice Shy	0.723	0.541	0	-14.021	1	0.0303	0.028	0.00339	0.133	0.607	131.675	322933	4
2643	1989	Prince	Batdance	0.594	0.702	1	-9.894	1	0.0842	0.168	0.109	0.142	0.466	135.406	373733	4
2644	1989	Michael Damian	Rock On	0.433	0.798	1	-3.603	0	0.0805	0.0315	0.00196	0.048	0.584	168.247	212348	4
2645	1989	Jody Watley	Real Love	0.718	0.786	7	-6.493	1	0.0794	0.00385	0.00153	0.0388	0.697	109.191	264173	4
2646	1989	The B-52s	Love Shack	0.715	0.817	5	-6.227	0	0.0532	0.0325	1.61e-06	0.851	0.871	133.858	321573	4
2647	1989	Bobby Brown	Every Little Step	0.797	0.656	1	-11.601	1	0.0404	0.00721	0.0	0.0377	0.948	99.828	237240	4
2648	1989	New Kids on the Block	Hangin' Tough	0.764	0.551	6	-11.98	1	0.0451	0.12	0.000656	0.28	0.746	90.775	256560	4
2649	1989	Rod Stewart	My Heart Can't Tell You No	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2650	1989	Love and Rockets	So Alive	0.7	0.569	10	-13.991	1	0.0298	0.00545	0.208	0.147	0.924	118.829	257827	4
2651	1989	New Kids on the Block	You Got It (The Right Stuff)	0.788	0.522	0	-13.029	0	0.0578	0.0126	1.35e-06	0.0671	0.923	111.578	249960	4
2652	1989	Def Leppard	Armageddon It	0.65	0.921	9	-6.014	1	0.0359	0.000798	0.0298	0.134	0.648	119.8	322867	4
2653	1989	Richard Marx	Satisfied	0.572	0.914	8	-8.436	1	0.0311	0.0717	0.00776	0.319	0.843	108.991	254467	4
2654	1989	Madonna	Express Yourself	0.667	0.93	7	-4.585	1	0.0608	0.0108	0.0	0.176	0.893	115.57	239093	4
2655	1989	Dino	I Like It	0.789	0.667	4	-11.867	0	0.0888	0.0032	0.00957	0.068	0.933	108.285	307200	4
2656	1989	Donny Osmond	Soldier of Love	0.518	0.952	10	-5.81	0	0.059	0.0517	0.00261	0.134	0.877	192.6	353440	4
2657	1989	Tears for Fears	Sowing the Seeds of Love	0.208	0.793	0	-7.232	1	0.0513	0.0114	5.67e-05	0.354	0.708	174.472	376733	4
2658	1989	Madonna	Cherish	0.692	0.875	2	-4.528	1	0.0345	0.289	3.27e-05	0.0675	0.9	131.877	229600	4
2659	1989	White Lion	When the Children Cry	0.493	0.236	4	-13.638	0	0.0293	0.665	0.0	0.0744	0.375	130.341	258547	4
2660	1989	Skid Row	18 and Life	0.466	0.648	1	-11.101	0	0.028	0.0023	1.49e-05	0.112	0.305	90.435	229960	4
2661	1989	Duran Duran	I Don't Want Your Love	0.716	0.662	7	-13.17	1	0.0748	0.00547	0.24	0.0492	0.891	108.951	232853	4
2662	1989	.38 Special	Second Chance	0.655	0.429	10	-12.824	1	0.0289	0.177	0.0	0.0643	0.528	118.732	304693	4
2663	1989	Karyn White	The Way You Love Me	0.797	0.785	6	-7.523	1	0.0723	0.0712	0.0	0.0691	0.863	105.072	294720	4
2664	1989	Tone Lōc	Funky Cold Medina	0.988	0.633	5	-15.012	0	0.0888	0.0755	1.88e-06	0.0668	0.929	117.493	248160	4
2665	1989	The Bangles	In Your Room	0.622	0.76	0	-6.14	1	0.0366	0.0117	0.0038	0.0526	0.775	149.29	209773	4
2666	1989	Natalie Cole	Miss You Like Crazy	0.596	0.546	2	-6.251	1	0.0267	0.633	0.00381	0.0707	0.255	131.123	234280	4
2667	1989	The Cure	Lovesong	0.611	0.813	9	-7.689	0	0.0279	0.339	0.898	0.224	0.821	140.112	209573	4
2668	1989	Karyn White	Secret Rendezvous	0.733	0.689	10	-13.001	0	0.0388	0.0503	0.00115	0.0656	0.888	111.695	337400	4
2669	1989	The Jeff Healey Band	Angel Eyes	0.536	0.571	0	-6.879	1	0.0278	0.355	0.0	0.0595	0.397	126.909	280933	4
2670	1989	Guns N' Roses	Patience	0.457	0.297	6	-12.511	1	0.0306	0.686	0.000107	0.109	0.333	120.021	354880	4
2671	1989	Eddie Money	Walk on Water	0.617	0.931	2	-4.814	1	0.0469	0.26	0.0	0.12	0.557	118.966	279027	4
2672	1989	New Kids on the Block	Cover Girl	0.721	0.765	6	-13.036	1	0.0345	0.0344	2.83e-06	0.322	0.948	119.948	241840	4
2673	1989	Guns N' Roses	Welcome to the Jungle	0.445	0.955	8	-8.027	1	0.0856	0.0326	0.284	0.317	0.336	123.343	273600	4
2674	1989	Surface	Shower Me With Your Love	0.632	0.356	9	-10.811	1	0.0309	0.523	5.76e-06	0.0961	0.197	131.28	294960	4
2675	1989	R.E.M.	Stand	0.655	0.738	4	-10.05	1	0.0283	0.453	0.0	0.091	0.948	109.304	192960	4
2676	1989	Lita Ford and Ozzy Osbourne	Close My Eyes Forever	0.451	0.333	5	-14.383	1	0.0338	0.304	4.37e-06	0.116	0.221	130.521	282467	4
2677	1989	Tiffany	All This Time	0.474	0.503	1	-9.921	1	0.0323	0.191	2.94e-06	0.328	0.436	180.048	261907	4
2678	1989	Cher and Peter Cetera	After All	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2679	1989	Bobby Brown	Roni	0.717	0.696	9	-11.94	1	0.0373	0.0115	6.11e-05	0.0494	0.904	146.658	358333	4
2680	1989	Aerosmith	Love in an Elevator	0.436	0.966	4	-4.219	1	0.0702	0.00853	0.00158	0.351	0.601	93.88	321827	4
2681	1989	Bon Jovi	Lay Your Hands on Me	0.353	0.964	2	-3.797	1	0.0725	0.195	0.0	0.319	0.408	100.578	229293	4
2682	1989	When in Rome	The Promise	0.629	0.876	0	-10.141	1	0.0444	0.0864	7.72e-05	0.0431	0.358	118.01	220960	4
2683	1989	Edie Brickell & New Bohemians	What I Am	0.63	0.674	2	-11.697	1	0.0834	0.656	4.93e-05	0.0577	0.556	177.841	297867	4
2684	1989	Boys Club	I Remember Holding You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2685	1989	Guns N' Roses	Paradise City	0.274	0.949	11	-8.642	1	0.0896	0.0214	0.00778	0.218	0.497	100.346	406307	4
2686	1989	Samantha Fox	I Wanna Have Some Fun	0.824	0.58	6	-12.356	1	0.0653	0.00742	0.00246	0.11	0.851	122.874	235933	4
2687	1989	Rick Astley	She Wants to Dance with Me	0.655	0.83	6	-12.111	1	0.0515	0.0873	4.74e-05	0.268	0.946	118.031	196440	4
2688	1989	Vanessa Williams	Dreamin'	0.525	0.454	1	-14.519	0	0.0387	0.145	0.0	0.256	0.469	167.926	327280	4
2689	1989	Babyface	It's No Crime	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2690	1989	Alice Cooper	Poison	0.28	0.908	2	-5.509	0	0.109	0.0327	8.85e-06	0.18	0.26	118.698	270080	4
2691	1989	Donna Summer	This Time I Know It's for Real	0.614	0.866	4	-10.922	0	0.036	0.00812	0.00984	0.051	0.846	116.054	218960	4
2692	1989	Michael Jackson	Smooth Criminal	0.853	0.981	8	-3.947	1	0.0751	0.247	0.468	0.306	0.595	118.193	257760	4
2693	1989	Deon Estus	Heaven Help Me	0.596	0.443	7	-16.695	1	0.0337	0.496	0.000443	0.104	0.743	92.255	280999	4
2694	1989	Bobby Brown	Rock Wit'cha	0.696	0.561	11	-12.533	0	0.05	0.0335	2.78e-06	0.0741	0.901	77.506	289533	4
2695	1989	Sa-Fire	Thinking of You	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2696	1989	Exposé	What You Don't Know	0.67	0.887	3	-8.787	0	0.0332	0.152	2.32e-06	0.137	0.902	119.594	252467	4
2697	1989	Ann Wilson and Robin Zander	Surrender To Me	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2698	1989	Don Henley	The End of the Innocence	0.623	0.425	8	-13.045	1	0.0291	0.306	8.65e-05	0.108	0.392	116.593	315307	4
2699	1989	Soul II Soul	Keep on Movin'	0.678	0.47	6	-13.017	0	0.0594	0.0305	0.000283	0.0635	0.686	93.144	362600	4
2700	1990	Wilson Phillips	Hold On	0.679	0.657	5	-9.897	1	0.0255	0.4	0.0	0.0497	0.546	97.8	266867	4
2701	1990	Roxette	It Must Have Been Love	0.52	0.652	5	-6.655	1	0.0274	0.34	5.49e-05	0.256	0.722	80.609	258787	4
2702	1990	Sinéad O'Connor	Nothing Compares 2 U	0.511	0.574	5	-7.016	1	0.0273	0.0425	2.33e-05	0.105	0.161	119.917	280040	4
2703	1990	Bell Biv DeVoe	Poison	0.829	0.573	6	-10.316	0	0.224	0.00216	0.00432	0.612	0.803	111.848	261853	4
2704	1990	Madonna	Vogue	0.737	0.88	6	-6.449	1	0.0433	0.00379	0.00351	0.417	0.329	115.998	316813	4
2705	1990	Mariah Carey	Vision of Love	0.256	0.463	5	-10.959	1	0.0382	0.442	0.0	0.121	0.354	205.362	209293	3
2706	1990	Phil Collins	Another Day in Paradise	0.78	0.565	3	-7.32	0	0.0306	0.736	0.00269	0.063	0.365	101.967	322133	4
2707	1990	En Vogue	Hold On	0.728	0.464	1	-11.156	1	0.0605	0.0865	0.0	0.343	0.383	96.944	304467	4
2708	1990	Billy Idol	Cradle of Love	0.612	0.942	3	-4.588	1	0.0399	0.0163	3.9e-06	0.0909	0.622	144.038	281467	4
2709	1990	Jon Bon Jovi	Blaze of Glory	0.553	0.611	7	-9.967	1	0.0348	0.0598	2.33e-05	0.0958	0.37	78.683	335240	4
2710	1990	Bell Biv DeVoe	Do Me!	0.722	0.777	11	-6.761	0	0.0371	0.15	0.0	0.378	0.707	107.804	272440	4
2711	1990	Michael Bolton	How Am I Supposed to Live Without You	0.541	0.44	10	-12.206	1	0.031	0.191	0.0	0.114	0.232	140.273	255667	4
2712	1990	Technotronic	Pump Up the Jam	0.862	0.918	10	-7.325	0	0.108	0.0287	1.15e-06	0.0492	0.651	124.811	215040	4
2713	1990	Paula Abdul and The Wild Pair	Opposites Attract	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0
2714	1990	Janet Jackson	Escapade	0.815	0.944	1	-6.698	1	0.0513	0.0264	0.00038	0.181	0.682	115.219	283934	4
