,Year,Artist,Track,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Track_Popularity,Artist_Popularity,Duration_ms,Time Signature
1041,2015,George Ezra,Leaving It Up to You,0.609,0.495,7,-9.07,1,0.0374,0.594,0.0,0.0905,0.374,90.033,48,82,216453,4
1042,2000,Elliott Smith,Wouldn't Mama Be Proud,0.501,0.895,10,-6.846,1,0.0507,0.000835,0.00852,0.0768,0.63,119.249,35,64,205800,4
1043,2014,Los Capi,Son una Bomba,0.751,0.851,2,-5.531,1,0.0538,0.164,0.000131,0.0265,0.878,115.235,36,40,209400,4
1044,2009,Alexander Rybak,Fairytale,0.573,0.785,2,-5.362,0,0.0293,0.619,3.69e-05,0.278,0.688,108.003,53,52,182600,4
1045,2012,Linkin Park,IN MY REMAINS,0.553,0.907,9,-5.623,0,0.0484,0.00401,0.0,0.266,0.451,100.967,56,86,200693,4
1046,2009,Jack Johnson,"Flake - Live At Outside Lands, San Francisco, California/2008",0.495,0.813,5,-5.763,1,0.0366,0.489,0.0199,0.975,0.735,93.883,33,80,326933,4
1047,2016,Anthem Lights,Take Your Time / House Party / Leave the Night On,0.407,0.476,6,-5.26,1,0.0306,0.763,0.0,0.237,0.383,79.018,42,66,154494,3
1048,2012,In This Moment,The Last Cowboy,0.107,0.954,9,-3.194,0,0.253,0.00361,0.0,0.385,0.146,173.56,38,66,234333,4
1049,2009,NEEDTOBREATHE,Garden,0.471,0.418,7,-8.405,1,0.0341,0.427,1.38e-06,0.322,0.211,135.727,39,69,221373,4
1050,2005,Carly Simon,Moonglow,0.599,0.432,10,-7.932,1,0.0348,0.87,3.81e-06,0.112,0.357,97.778,33,64,186307,4
1051,2003,Motograter,Wrong,0.473,0.984,2,-3.862,1,0.103,1.91e-05,0.081,0.0883,0.383,166.035,26,38,223507,4
1052,2000,Barenaked Ladies,Off The Hook,0.636,0.721,7,-4.417,1,0.0377,0.00254,7.01e-05,0.0977,0.537,130.923,22,63,274400,4
1053,2008,Sarah McLachlan,When She Loved Me,0.29,0.192,5,-11.287,1,0.0442,0.985,2.79e-06,0.104,0.232,170.397,54,64,184520,5
1054,2000,Mississippi John Hurt,I'm Satisfied,0.678,0.0886,2,-25.139,0,0.038,0.946,0.0249,0.11,0.855,96.056,21,43,175933,4
1055,2005,Alanis Morissette,Hand In My Pocket - Acoustic,0.614,0.53,0,-8.241,1,0.0271,0.00912,0.0,0.104,0.465,74.987,38,70,270253,4
1056,2006,Elizabeth Mitchell,If You Listen,0.361,0.0601,0,-21.226,1,0.0338,0.923,0.0152,0.0837,0.168,109.27,27,51,191840,4
1057,2008,Toby Keith,I'm So Happy I Can't Stop Crying,0.645,0.778,3,-2.802,1,0.0275,0.258,1.36e-06,0.0794,0.648,146.887,30,70,242560,4
1058,2001,Busta Rhymes,As I Come Back,0.681,0.86,9,-0.664,1,0.293,0.226,0.0052,0.15,0.673,109.134,39,75,199893,5
1059,2002,Santana,Why Don't You & I (feat. Chad Kroeger),0.495,0.894,10,-4.89,1,0.102,0.136,0.0,0.106,0.777,168.062,50,72,274360,4
1060,2017,Fujitsu,Driftwood,0.656,0.228,11,-16.314,1,0.135,0.683,0.479,0.132,0.645,148.245,54,59,124000,4
1061,2017,Kodak Black,Still In The Streets,0.782,0.734,11,-5.46,0,0.523,0.0431,2.47e-06,0.341,0.223,120.036,47,91,199990,4
1062,2005,Various Artists,I Was Country When Country Wasn't Cool - Live In Nashville/1981,0.609,0.491,0,-12.15,1,0.0302,0.28,1.64e-05,0.965,0.606,104.636,28,8,218680,4
1063,2011,Henry Jackman,First Class,0.534,0.487,10,-11.201,1,0.0302,0.74,0.885,0.109,0.237,112.989,56,59,200227,4
1064,2002,Bibi und Tina,Kapitel 17 - Der Pferdedieb (Folge 045),0.719,0.423,5,-16.577,0,0.955,0.554,0.0,0.611,0.424,93.675,26,76,95057,5
1065,2001,John Mayer,3x5,0.502,0.785,5,-6.64,0,0.0275,0.0847,0.0337,0.111,0.59,96.994,48,84,289227,4
1066,2004,Mr. Capone-E,Missin You,0.66,0.688,0,-5.628,1,0.0312,0.47,0.0,0.138,0.414,94.995,27,48,190987,4
1067,2001,Richie Jen,浪花一朵朵,0.566,0.706,7,-6.584,1,0.0408,0.64,0.000468,0.0994,0.27,152.108,34,44,216108,4
1068,2005,Violent Femmes,Add It Up,0.41,0.763,4,-7.904,1,0.338,0.274,1.36e-05,0.0553,0.649,172.295,38,60,284333,4
1069,2006,Red,Gave It All Away,0.453,0.889,8,-4.92,1,0.0759,0.000289,0.0,0.358,0.38,96.913,34,91,193493,4
1070,2011,Snow Patrol,In The End,0.43,0.817,0,-5.216,1,0.0366,0.012,0.0148,0.598,0.174,138.985,31,74,239627,4
1071,2004,Breaking Benjamin,Break My Fall,0.512,0.855,7,-3.799,1,0.0411,0.000253,0.0041,0.118,0.303,93.929,25,75,203960,4
1072,2003,Luther Vandross,They Said You Need Me,0.647,0.581,0,-9.69,1,0.0637,0.034,0.000195,0.111,0.587,173.927,24,66,280240,4
1073,2000,TKKG,"122 - Der Goldschatz, der vom Himmel fiel - Teil 35",0.719,0.456,8,-11.207,1,0.938,0.362,0.0,0.779,0.727,71.428,25,76,82333,3
1074,2017,El Fantasma,Las Verdades (En Vivo),0.763,0.391,0,-7.405,1,0.116,0.751,6.12e-06,0.0844,0.966,113.632,62,74,150990,3
1075,2008,Joe,Still Not a Player,0.902,0.614,4,-6.529,0,0.289,0.184,0.000742,0.0867,0.862,94.069,61,77,236907,4
1076,2005,She Wants Revenge,Broken Promises For Broken Hearts,0.619,0.653,0,-6.686,1,0.0294,0.000545,0.109,0.439,0.707,130.004,36,54,197280,4
1077,2005,Soilwork,Weapon Of Vanity,0.469,0.988,7,-2.971,1,0.115,2.55e-06,0.0747,0.325,0.255,102.481,31,55,242600,4
1078,2014,ScHoolboy Q,Prescription/Oxymoron,0.531,0.91,11,-5.397,0,0.435,0.0495,0.00872,0.105,0.376,119.997,46,78,429667,4
1079,2002,Jaheim,Put That Woman First,0.649,0.536,5,-8.804,0,0.132,0.492,0.0,0.184,0.513,78.935,60,59,245773,4
1080,2013,Ninja Sex Party,Next to You,0.648,0.81,11,-5.415,1,0.0528,0.52,0.0,0.0961,0.851,109.972,40,64,150879,4
1081,2003,Daft Punk,Face To Face (Cosmo VItelli Remix),0.645,0.833,8,-6.102,0,0.0359,0.0296,0.0837,0.0513,0.853,134.985,28,82,294987,4
1082,2011,Alejandro Fernandez,Cuando Yo Quería Ser Grande,0.495,0.259,5,-12.197,0,0.0361,0.699,8.71e-06,0.248,0.39,82.143,44,79,222360,4
1083,2011,Brad Jacobsen,"Holly, Ivy & Evergreen (The Holly & the Ivy, Oh Christmas Tree)",0.328,0.0606,7,-22.772,1,0.0607,0.993,0.907,0.12,0.256,76.715,36,47,220773,4
1084,2017,Maxima Alianza,Ivan el Chapito,0.643,0.614,11,-6.747,1,0.033,0.428,0.0,0.28,0.833,117.412,47,50,185574,3
1085,2011,Silverstein,Burning Hearts,0.342,0.983,8,-3.997,1,0.113,0.000372,0.0,0.0578,0.25,184.04,33,62,182343,4
1086,2005,Reba McEntire,I'm A Survivor,0.551,0.481,2,-9.298,1,0.0463,0.347,0.0,0.0719,0.553,177.63,29,62,187107,4
1087,2000,Dean Evenson,Pond Reflecting Stars,0.209,0.15,7,-17.325,0,0.0439,0.989,0.758,0.0991,0.167,71.249,45,60,374133,3
1088,2002,Michael Card,A Song For The Night,0.469,0.25,5,-15.305,1,0.0769,0.796,4.7e-06,0.0944,0.294,139.894,23,44,174267,3
1089,2008,Katy Perry,Self Inflicted,0.563,0.92,7,-3.075,1,0.0544,0.000326,0.0,0.0742,0.448,128.287,27,83,205720,4
1090,2004,James Horner,3200 Years Ago,0.163,0.12,0,-22.308,1,0.0398,0.531,0.883,0.123,0.0332,133.39,31,69,216880,4
1091,2011,Memphis May Fire,The Reality,0.21,0.991,8,-2.343,0,0.231,2.53e-05,1.72e-06,0.166,0.174,139.972,35,62,287933,4
1092,2012,Iron Maiden,"The Trooper - Live At Estadio Nacional, Santiago",0.258,0.98,4,-5.945,0,0.124,8.45e-05,0.00365,0.826,0.35,86.798,31,76,239413,4
1093,2010,Tigers Jaw,HEAT,0.543,0.871,7,-3.03,1,0.0483,0.000209,0.0004,0.058,0.704,121.792,36,56,87147,4
1094,2011,Memory of a Melody,Darkest Hour,0.433,0.942,1,-4.556,0,0.0703,0.000898,0.000422,0.262,0.367,175.08,37,43,227613,4
1095,2012,La Luz Roja De San Marcos,La Cumbia Sampuesana,0.665,0.531,4,-7.606,0,0.0579,0.127,0.706,0.0464,0.634,98.736,34,41,307880,4
1096,2014,Mike Ryan,Easy,0.661,0.658,7,-5.63,1,0.0224,0.559,0.0,0.0887,0.82,95.988,34,53,167099,4
1097,2003,Celldweller,One Good Reason,0.433,0.941,1,-5.715,1,0.123,0.000148,0.000354,0.282,0.42,100.24,44,58,232987,4
1098,2001,Louis Armstrong,Mood Indigo - 1990 Remastered Version,0.359,0.0955,5,-15.64,1,0.0395,0.908,0.514,0.124,0.229,87.696,31,72,240000,4
1099,2004,Tsunami Bomb,Dawn On A Funeral Day,0.46,0.947,4,-2.643,0,0.0616,2.81e-05,0.0128,0.0866,0.43,167.92,30,38,188653,4
1100,2010,The Dopamines,Public Domain,0.63,0.979,0,-3.673,1,0.0545,0.0312,0.0,0.349,0.49,107.416,32,32,135001,4
1101,2017,Global Dan,Flossin,0.644,0.577,0,-8.52,1,0.0703,0.0435,0.0,0.11,0.393,144.268,62,64,149514,4
1102,2014,Nahko and Medicine for the People,Ocean As Well,0.724,0.519,9,-9.154,0,0.0938,0.235,0.000941,0.107,0.433,124.198,36,56,418439,4
1103,2001,Saliva,Superstar,0.49,0.924,6,-3.978,1,0.0343,0.000698,0.0059,0.148,0.592,91.817,47,64,243600,4
1104,2000,Various Artists,Balada para Adelina,0.614,0.612,0,-7.061,1,0.0305,0.281,0.352,0.151,0.37,136.022,30,8,184347,4
1105,2016,Grupo Maximo Grado,Sobrino De La Tia Juana (En Vivo),0.745,0.765,10,-6.247,0,0.27,0.21,0.0,0.278,0.667,128.662,47,59,117625,4
1106,2004,The Avett Brothers,Signs,0.376,0.68,7,-5.775,1,0.0292,0.543,0.00222,0.088,0.428,153.753,30,67,222627,4
1107,2005,Duende,El Mundo Por Mis Ojos,0.858,0.537,4,-6.772,0,0.295,0.116,0.0,0.108,0.822,82.996,28,36,256827,4
1108,2003,Simon & Garfunkel,A Hazy Shade of Winter,0.499,0.612,2,-10.404,0,0.0285,0.158,1.01e-05,0.388,0.968,141.947,35,74,137600,4
1109,2010,El Canto Del Loco,Contigo,0.727,0.628,1,-7.3,0,0.0269,0.213,0.0,0.12,0.686,118.007,42,66,214853,4
1110,2010,Mal Blum,Watercolors,0.643,0.187,0,-10.712,1,0.0424,0.91,4.71e-06,0.103,0.477,110.699,33,42,354960,4
1111,2001,The Smiths,This Charming Man - 2011 Remastered Version,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,35,74,162920,4
1112,2002,The Georgia Satellites,Hippy Hippy Shake,0.293,0.917,4,-5.139,1,0.0525,0.00215,2.35e-06,0.143,0.847,144.023,20,46,107333,4
1113,2012,Japandroids,Continuous Thunder,0.287,0.963,0,-5.529,1,0.144,0.00437,0.0559,0.186,0.0392,119.163,33,43,299074,4
1114,2004,Kem,Into You,0.888,0.388,1,-8.292,0,0.0833,0.545,5.02e-06,0.074,0.552,91.985,29,54,303147,4
1115,2017,Imaginary Future,Don't Stop Believin',0.653,0.118,6,-16.748,1,0.0367,0.894,2.13e-06,0.116,0.212,107.99,56,67,207917,4
1116,2015,Madeon,Isometric (Intro),0.366,0.702,10,-5.05,1,0.033,0.189,0.838,0.35,0.283,129.573,41,63,80560,4
1117,2003,Avant,Read Your Mind - Part II The Remix,0.613,0.67,0,-6.923,1,0.286,0.271,0.0,0.0727,0.509,157.981,23,61,236547,4
1118,2001,Against Me!,Pints of Guinness Make You Strong,0.598,0.645,9,-4.019,0,0.0287,0.233,0.0,0.264,0.667,112.945,27,58,191307,4
1119,2016,CNCO,Para Enamorarte,0.817,0.676,2,-4.607,1,0.0379,0.0924,0.0,0.0988,0.796,115.999,61,80,188533,4
1120,2004,Lloyd Banks,Ain't No Click,0.505,0.822,2,-2.428,1,0.442,0.0543,0.0208,0.35,0.417,186.622,38,65,265307,4
1121,2014,MØ,Say You'll Be There,0.635,0.467,9,-7.047,1,0.0297,0.626,0.0,0.118,0.405,99.978,46,87,233413,4
1122,2017,Borealism,"Fly, Little Blackbird",0.24,0.145,7,-21.933,1,0.0327,0.966,0.606,0.404,0.0356,140.329,47,47,137000,4
1123,2000,Roger Waters,Dogs - Live,0.273,0.526,2,-12.592,0,0.0425,0.0188,0.00208,0.931,0.194,104.809,39,61,986573,3
1124,2011,Frank Turner,I Still Believe,0.618,0.85,0,-4.992,1,0.042,0.0604,0.0,0.177,0.5,99.182,38,62,225133,4
1125,2006,Nelly Furtado,Maneater,0.717,0.777,6,-4.739,1,0.0636,0.0335,0.000179,0.107,0.729,66.404,54,74,258840,4
1126,2001,Sergio Vargas,Vete y Dile,0.614,0.813,7,-8.191,0,0.162,0.157,0.0,0.0451,0.745,149.98,44,50,291619,4
1127,2015,Travis Scott,90210 (feat. Kacy Hill),0.402,0.526,9,-6.741,0,0.0904,0.113,8.33e-06,0.105,0.312,81.404,69,96,339067,4
1128,2006,El Cejas y Su Banda Fuego,El Rey De Tierra Caliente,0.751,0.547,7,-5.288,1,0.149,0.536,3.28e-06,0.278,0.96,124.314,26,39,159307,3
1129,2003,Sheena Ringo,ポルターガイスト,0.321,0.518,7,-6.671,1,0.0393,0.635,0.00043,0.352,0.407,159.934,27,61,226853,3
1130,2000,Roger Waters,Mother - Live,0.337,0.464,7,-10.443,1,0.0338,0.277,0.000878,0.982,0.0929,73.749,42,61,337467,4
1131,2007,Gym Class Heroes,Cupid's Chokehold / Breakfast In America - Radio Mix,0.584,0.681,1,-5.084,0,0.0781,0.495,0.0,0.289,0.821,79.702,60,67,237173,4
1132,2005,R. Kelly,Trapped In the Closet Chapter 6,0.8,0.601,11,-5.7,1,0.0719,0.527,0.0,0.108,0.539,108.087,32,74,179000,4
1133,2011,Mat Kearney,Runaway,0.584,0.949,9,-4.56,1,0.0367,0.00467,3.12e-05,0.0561,0.589,138.008,42,65,231787,4
1134,2009,STRFKR,Girls Just Want To Have Fun,0.727,0.741,1,-5.687,1,0.0396,0.0359,3.03e-05,0.375,0.795,119.984,28,60,187867,4
1135,2001,Los Byby's,"Te Extraño, Te Olvido, Te Amo",0.732,0.731,0,-6.994,0,0.0433,0.506,0.0,0.132,0.737,152.397,37,51,209453,4
1136,2016,Deep Sleep Music Collective,Glowing Sunset,0.189,0.00301,2,-36.57,1,0.0479,0.916,0.864,0.091,0.0375,62.691,51,67,119510,3
1137,2006,Alexis y Fido,Me Quiere Besar,0.792,0.814,1,-5.319,1,0.0706,0.143,0.0,0.302,0.847,95.015,55,70,155413,4
1138,2009,Los Tucanes De Tijuana,Es Verdad,0.704,0.597,0,-6.18,1,0.0336,0.038,5.75e-06,0.176,0.649,82.556,45,69,168760,4
1139,2017,Kehlani,Intro,0.691,0.2,1,-23.078,1,0.949,0.642,0.0,0.121,0.889,105.815,46,82,59827,4
1140,2006,J Dilla,Workinonit,0.651,0.695,11,-7.496,0,0.244,0.0714,0.498,0.585,0.543,92.981,44,63,177120,4
1141,2008,Jonas Brothers,Shelf,0.566,0.758,2,-5.082,1,0.0359,0.00116,8.53e-06,0.329,0.501,111.986,34,63,228507,4
1142,2007,Mother Mother,Verbatim,0.827,0.58,7,-6.809,1,0.327,0.309,0.0,0.148,0.492,78.011,41,65,168320,4
1143,2000,Night Ranger,When You Close Your Eyes,0.448,0.871,0,-6.093,1,0.0397,0.0011,0.0,0.169,0.441,138.381,16,52,255973,4
1144,2002,Filter,God Damn Me,0.567,0.681,2,-6.599,1,0.0302,0.00416,0.0129,0.0889,0.204,100.109,28,55,254667,4
1145,2007,The White Stripes,Effect and Cause,0.662,0.742,9,-7.658,1,0.0439,0.693,0.0,0.0665,0.724,127.584,35,74,178293,4
1146,2003,Sufjan Stevens,The Upper Peninsula,0.537,0.381,7,-11.975,0,0.0279,0.793,0.259,0.119,0.551,128.8,36,73,203493,4
1147,2014,Taylor Swift,Shake It Off,0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078,60,89,219200,4
1148,2004,Eminem,Encore,0.664,0.66,8,-6.108,1,0.321,0.0544,0.0,0.799,0.54,174.23,40,96,312947,4
1149,2004,A Perfect Circle,What's Going On,0.44,0.771,1,-9.88,0,0.0499,0.281,0.153,0.108,0.153,82.816,39,68,293720,4
1150,2001,Converge,Distance and Meaning,0.218,0.958,7,-4.086,1,0.115,3.93e-05,0.733,0.352,0.189,92.644,32,49,257933,3
1151,2005,Shaman's Dream,Samhadhi,0.0722,0.0332,0,-21.191,1,0.0433,0.761,0.0,0.097,0.034,66.272,22,0,658667,3
1152,2016,Mitski,A Loving Feeling,0.331,0.748,9,-8.685,1,0.0568,1.28e-05,6.65e-05,0.166,0.338,147.183,42,66,92090,4
1153,2000,Grateful Dead,Scarlet Begonias [Live February 1978],0.6,0.541,4,-12.748,1,0.0449,0.478,0.186,0.256,0.729,89.081,20,70,765693,4
1154,2000,Alice In Chains,"Junkhead - Live at Glasgow Barrowland, Glasgow, UK March 1993",0.326,0.902,4,-6.156,1,0.0749,4.03e-05,0.00726,0.968,0.267,135.282,21,72,320840,4
1155,2013,Big Sean,Mula Remix,0.669,0.605,1,-3.841,1,0.0468,0.185,0.0,0.759,0.17,125.867,38,85,354293,4
1156,2004,Fabolous,Baby (feat. Mike Shorey),0.558,0.614,8,-6.345,1,0.35,0.142,0.0,0.0839,0.688,100.131,31,72,296173,4
1157,2003,Lil Wyte,Com'n Yo Direction,0.943,0.815,7,-6.835,1,0.0515,0.02,0.0,0.156,0.758,142.206,29,58,256973,4
1158,2014,Bleachers,Take Me Away,0.606,0.312,6,-11.43,0,0.0332,0.767,0.00803,0.0508,0.462,120.074,40,65,150453,4
1159,2002,Santana,Feels Like Fire (feat. Dido),0.547,0.725,11,-5.813,1,0.0386,0.102,0.000311,0.0878,0.506,160.225,40,72,279933,4
1160,2011,Ellie Goulding,Lights - Single Version,0.683,0.789,8,-6.132,0,0.0353,0.0283,0.0492,0.112,0.809,120.013,36,82,211800,4
1161,2002,Will Smith,Just Cruisin',0.82,0.738,8,-6.469,0,0.163,0.00923,0.0,0.379,0.763,90.493,36,76,239160,4
1162,2012,Black Veil Brides,I Am Bulletproof,0.473,0.956,11,-4.906,0,0.0943,2.52e-05,2.66e-05,0.122,0.198,120.075,33,64,214067,4
1163,2008,Tokyo Police Club,Juno,0.604,0.975,6,-3.291,1,0.065,0.00133,0.000202,0.0831,0.721,138.002,29,53,134827,4
1164,2007,Various Artists,Candy Rain,0.583,0.681,11,-8.152,0,0.0585,0.0029,6.03e-05,0.0999,0.557,188.256,37,8,271093,4
1165,2000,Louise Farrenc,"Symphony No. 3 in G Minor, Op. 36: III. Scherzo: Vivace",0.353,0.138,7,-24.298,1,0.0445,0.965,0.938,0.236,0.247,165.947,29,29,349067,3
1166,2014,Various Artists,Burn,0.444,0.837,5,-5.385,0,0.0634,0.0663,2.25e-05,0.142,0.391,153.937,45,8,228213,4
1167,2012,Mayonnaise,Bakit Part 2,0.42,0.841,6,-4.193,0,0.0277,0.0301,7.01e-05,0.141,0.386,81.44,53,57,299747,4
1168,2000,A Perfect Circle,Thomas,0.447,0.599,1,-8.304,0,0.03,0.00555,0.814,0.111,0.14,83.905,44,68,209373,4
1169,2008,ABBA,One Of Us,0.621,0.643,7,-6.806,1,0.0388,0.584,6.97e-05,0.0734,0.865,82.186,46,79,234573,4
1170,2008,Gojira,OROBORUS,0.397,0.96,7,-4.55,0,0.0743,1.49e-05,0.102,0.179,0.0749,136.724,39,63,321787,4
1171,2010,Arcade Fire,Sprawl II (Mountains Beyond Mountains),0.518,0.81,8,-6.445,1,0.029,0.016,0.0013,0.115,0.179,99.968,58,71,325547,4
1172,2010,Kevin Fowler,Hard Man to Love,0.565,0.523,9,-6.301,1,0.0269,0.0992,0.0,0.11,0.366,114.45,43,48,242773,4
1173,2011,Eric Church,Like Jesus Does,0.576,0.355,1,-8.388,1,0.033,0.439,4.55e-05,0.13,0.299,137.232,55,75,198733,4
1174,2013,The 1975,Fallingforyou,0.251,0.287,1,-15.004,1,0.0408,0.895,0.00155,0.348,0.0935,170.118,60,81,240671,4
1175,2005,Sheryl Crow,Good Is Good,0.474,0.833,6,-3.466,0,0.0344,0.0181,0.0,0.23,0.381,142.908,31,67,257267,4
1176,2007,Aretha Franklin,Nessun Dorma,0.161,0.409,8,-9.532,1,0.0335,0.872,0.000679,0.705,0.129,80.348,31,75,200600,4
1177,2014,Baby Lullaby,Calm Piano,0.654,0.0347,7,-21.818,0,0.0519,0.957,0.955,0.111,0.101,107.063,48,73,102792,3
1178,2006,Chris LeDoux,Life Is A Highway,0.694,0.94,0,-4.969,1,0.0833,0.0133,0.000964,0.15,0.778,105.646,26,56,230187,4
1179,2008,Los Primos De Durango,Fuego En Tu Piel - Duranguense,0.645,0.802,10,-2.404,1,0.0487,0.231,2.8e-06,0.0559,0.841,159.999,36,49,179320,4
1180,2003,Roger Creager,Love Is Crazy,0.646,0.546,10,-8.543,1,0.0292,0.103,0.0,0.0749,0.612,110.096,24,45,212947,4
1181,2012,Citizen Cope,Something to Believe In,0.66,0.877,5,-7.04,1,0.0507,0.0398,0.00894,0.0821,0.9,155.918,49,58,221933,4
1182,2009,Architects,Numbers Count for Nothing,0.493,0.972,1,-3.022,1,0.0741,5.2e-06,7.01e-05,0.301,0.143,114.981,37,71,230000,4
1183,2016,Banda Los Sebastianes,Dentro De Tu Corazón,0.72,0.49,8,-7.244,1,0.0328,0.538,2.72e-06,0.244,0.765,133.968,47,63,197027,4
1184,2007,James Brown,The Payback,0.838,0.793,6,-8.924,1,0.284,0.212,2.19e-05,0.21,0.73,97.685,35,67,447680,4
1185,2013,Above & Beyond,Satellite / Stealing Time,0.39,0.381,9,-10.525,0,0.0295,0.696,2.52e-05,0.111,0.122,132.917,36,68,304984,4
1186,2008,Laid Back,Sunshine Reggae - Original Mix '82,0.704,0.79,8,-5.756,1,0.0432,0.101,0.00657,0.0769,0.933,167.816,57,51,257667,4
1187,2005,Mariah Carey,Don't Forget About Us,0.7,0.529,10,-6.816,0,0.0395,0.0422,0.0,0.101,0.386,143.555,57,84,233867,4
1188,2004,Eraserheads,Tuwing Umuulan At Kapiling Ka,0.315,0.667,10,-7.905,1,0.0359,0.755,0.0,0.119,0.362,77.602,43,63,283493,4
1189,2003,Bob Marley & The Wailers,"Roots, Rock, Reggae - Live At The Roxy",0.689,0.68,11,-6.664,0,0.141,0.443,1.44e-06,0.961,0.855,134.159,29,81,332173,4
1190,2003,Tom Jones,Motherless Child,0.361,0.681,6,-5.795,0,0.0575,0.0788,1.96e-06,0.353,0.492,122.439,37,63,309133,5
1191,2009,Mariah Carey,Inseparable,0.603,0.693,8,-5.085,1,0.156,0.112,0.0,0.0554,0.453,158.157,33,84,213720,4
1192,2000,Katty Mazariegos,La Biblia,0.762,0.513,5,-10.365,1,0.0344,0.656,1.05e-05,0.165,0.887,96.265,18,35,180402,4
1193,2016,Damien Jurado,A.M. AM,0.575,0.778,1,-7.905,1,0.0301,0.00585,0.235,0.183,0.685,120.111,46,57,196600,4
1194,2003,Lo-Pro,Sunday,0.399,0.832,1,-4.251,0,0.041,3.25e-05,0.000508,0.0701,0.163,87.998,31,32,225173,4
1195,2002,Various Artists,People Make the World Go Round,0.772,0.463,3,-10.481,1,0.0317,0.699,0.0328,0.154,0.95,89.227,34,8,198680,1
1196,2000,Anders Soldh,The Lion King: Can You Feel the Love Tonight (arr. for orchestra),0.167,0.146,7,-19.191,1,0.0391,0.833,0.88,0.17,0.132,129.789,36,39,256133,4
1197,2016,Dagames,Unfixable,0.665,0.829,1,-6.679,0,0.0592,0.0157,0.000395,0.0737,0.735,129.963,42,58,286024,4
1198,2002,Jeff Floyd,You Had It All,0.94,0.423,0,-8.575,1,0.0379,0.0377,1.27e-05,0.0718,0.745,104.045,23,31,213720,4
1199,2007,Pokémon,Stay Together,0.624,0.736,2,-2.882,1,0.0854,0.0556,0.0166,0.111,0.825,134.042,31,53,146200,4
1200,2007,Stars Of The Lid,Hiberner Toujours,0.223,0.125,11,-22.796,0,0.0457,0.977,0.892,0.0909,0.035,81.592,31,57,109013,4
1201,2012,Two Door Cinema Club,Next Year,0.566,0.804,2,-4.783,1,0.0764,0.00282,0.00105,0.071,0.462,127.568,40,72,251493,4
1202,2004,JJ Grey & Mofro,The Wrong Side,0.793,0.354,2,-9.095,1,0.0433,0.243,3.02e-05,0.0738,0.64,87.935,21,50,311333,4
1203,2006,The Game,California Vacation,0.659,0.882,10,-4.444,0,0.352,0.0416,0.0,0.327,0.566,85.016,47,75,269347,4
1204,2010,Helios,A Rising Wind (Instrumental),0.482,0.36,1,-13.888,1,0.0404,0.784,0.921,0.0888,0.0417,170.004,41,59,289512,3
1205,2010,Dave Barnes,Holiday Made For Two,0.703,0.389,9,-8.793,1,0.0246,0.203,0.0,0.257,0.39,92.015,30,52,234467,4
1206,2013,blessthefall,You Wear A Crown But You're No King,0.456,0.981,7,-2.982,1,0.13,1.33e-05,0.00161,0.625,0.171,134.955,44,59,223267,4
1207,2006,Simplified,Home,0.715,0.735,6,-6.05,0,0.0252,0.395,7.2e-05,0.359,0.775,93.022,24,38,191573,4
1208,2012,The Solitaires,No More Sorrows,0.474,0.337,2,-12.312,1,0.0292,0.922,0.0279,0.194,0.697,69.424,33,34,149656,4
1209,2015,5 Seconds of Summer,Hey Everybody!,0.753,0.803,9,-3.737,1,0.0316,0.000938,0.0,0.101,0.853,126.017,56,85,196937,4
1210,2010,"Soothing White Noise for Infant Sleeping and Massage, Crying & Colic Relief","Forest Waterfall Sound Effects, Rainfall for Overstimulated, Cranky, Grumpy Infants",0.0762,0.989,9,-19.168,0,0.0625,0.00517,0.985,0.769,0.00392,82.249,45,57,365760,3
1211,2013,Zeds Dead,Cowboy,0.526,0.723,2,-5.243,1,0.07,0.0125,0.0,0.389,0.388,87.639,34,65,265320,4
1212,2011,Lady Gaga,Highway Unicorn (Road To Love),0.559,0.767,0,-6.691,1,0.0355,0.000315,2.73e-05,0.63,0.276,127.973,37,93,255747,4
1213,2005,VNV Nation,Perpetual,0.455,0.818,7,-5.73,1,0.035,0.00489,0.418,0.228,0.117,145.009,41,54,473707,4
1214,2007,Rascal Flatts,Still Feels Good,0.51,0.915,6,-4.253,0,0.0517,0.00528,0.0,0.124,0.315,127.957,26,73,234293,4
1215,2005,The Bled,Last American Cowboy,0.338,0.925,2,-4.175,1,0.131,3.79e-05,0.328,0.367,0.315,159.303,26,32,229413,4
1216,2017,My Little Pony,Open Up Your Eyes,0.401,0.512,7,-5.166,0,0.0423,0.71,0.0,0.0775,0.381,126.364,49,52,203667,4
1217,2013,Kimya Dawson,The Beer,0.65,0.629,9,-9.277,1,0.216,0.884,0.0,0.138,0.697,141.047,39,47,191533,4
1218,2015,Bea Miller,Perfect Picture,0.555,0.79,3,-5.777,1,0.0507,0.0305,0.0,0.094,0.53,79.016,39,73,187973,4
1219,2003,Saves The Day,She,0.539,0.278,8,-11.139,1,0.0271,0.935,0.000103,0.0656,0.427,144.832,21,52,154200,3
1220,2010,Ice Nine Kills,Red Sky Warning,0.485,0.951,1,-4.283,1,0.11,0.00433,0.0,0.236,0.392,99.932,35,67,242560,4
